Math name;Math group;Math type;Folder;Math description;Parameter type;Parameter enable;Parameter name;Parameter kind;TAG name;Value;External unit;Internal unit;Formula
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C2H6;Tag;Ethane-Fract;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C2H4;Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C3H8;Tag;Propane-Fract;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C3H6;Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C4H10I;Tag;I-Butane-Fract;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C4H10N;Tag;N-Butane-Fract;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C4H8;Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C4H6;Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C5H12I;Tag;I-Pentane-Fract;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C5H12N;Tag;N-Pentane-Fract;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C5H10;Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C6H14;Tag;N-Hexane-Fract;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-C7H16;Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;Gas-CO;Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.radm-""1""";Constant;;0.474675;;m;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.Cq-""1""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.I-A-""1""";Constant;;0.047386;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.O-A-""1""";Constant;;0.290322;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.radm-""2""";Constant;;0.720039;;m;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.Cq-""2""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.I-A-""2""";Constant;;0.24125;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.O-A-""2""";Constant;;0.669354;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.radm-""3""";Constant;;0.824789;;m;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.Cq-""3""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.I-A-""3""";Constant;;0.362667;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Trb.O-A-""3""";Constant;;1.89419;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.Ain-""1""";Constant;;0.281935;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.Aout-""1""";Constant;;0.281935;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.I-Ps-""1""";Tag;PT45;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.O-Ps-""1""";Tag;PT45;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.Ain-""2""";Constant;;0.669354;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.Aout-""2""";Constant;;0.669354;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.I-Ps-""2""";Tag;PS48;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.O-Ps-""2""";Tag;PS48;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.Ain-""3""";Constant;;1.88893;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.Aout-""3""";Constant;;1.88893;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.I-Ps-""3""";Tag;TP-XDU-50;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Diff.O-Ps-""3""";Tag;TP-XDU-50;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Swirl-""1""";Constant;;58.926;;deg;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Swirl-""2""";Constant;;61.558;;deg;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Swirl-""3""";Constant;;55.51;;deg;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.Ndes-""1""";Constant;;9332;;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.N-""1""";Tag;ST-604/A/B1;;rpm;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.PwAux-""1""";Constant;;193.2;;kW;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.Ndes-""2""";Constant;;3542.16;;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.N-""2""";Tag;ST-605/A/B1;;rpm;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.PwAux-""2""";Constant;;102;;kW;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.Ndes-""3""";Constant;;3429;;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.N-""3""";Tag;XNHRV1;;rpm;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Shaft.PwAux-""3""";Constant;;99.4;;kW;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"nExtr-""1""";Constant;;2;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"nExtr-""2""";Constant;;5;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.igv-""1""";Constant;AP1A-Avg;0;deg;deg;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.A-""1""";Constant;;0.5065;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.radc-""1""";Constant;;0.4015;;m;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.W-""1""";Tag;AQ-IO;;kg/s;kg/s;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.I-Pt-""1""";Tag;PTIV;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.I-Tt-""1""";Tag;TM20;;°C;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.I-Ps-""1""";Tag;PT20;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.O-Pt-""1""";Tag;PT23;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.O-Tt-""1""";Tag;TM23;;°C;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.O-Ps-""1""";Tag;PS23;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.igv-""2""";Tag;AP1A-Avg;;deg;deg;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.A-""2""";Constant;;0.0575;;m2;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.radc-""2""";Constant;;0.1353;;m;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.W-""2""";Tag;AQ-HPC;;kg/s;kg/s;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.I-Pt-""2""";Tag;PT25;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.I-Tt-""2""";Tag;TM25;;°C;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.I-Ps-""2""";Tag;PS25;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.O-Pt-""2""";Tag;PT30;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.O-Tt-""2""";Tag;TM30;;°C;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"Cmp.O-Ps-""2""";Tag;PS30;;psiG;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"stage-""1-01""";Constant;;1;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"stage-""1-02""";Constant;;1;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"stage-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"stage-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"stage-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"stage-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"stage-""2-05""";Constant;;1;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"text-""1-01""";Tag;C1-E01-Temp;;°C;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"text-""1-02""";Tag;C1-E02-Temp;;°C;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"text-""2-01""";Constant;;159;;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"text-""2-02""";Constant;;351.489;;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"text-""2-03""";Tag;C2-E03-Temp;;°C;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"text-""2-04""";Constant;;572.679;;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"text-""2-05""";Tag;C2-E05-Temp;;°C;°C;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"pext-""1-01""";Tag;C1-E01-Press;;barA;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"pext-""1-02""";Tag;C1-E02-Press;;barA;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"pext-""2-01""";Constant;;2.88492;;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"pext-""2-02""";Constant;;9.98404;;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"pext-""2-03""";Tag;C2-E03-Press;;barA;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"pext-""2-04""";Constant;;35.3207;;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"pext-""2-05""";Tag;C2-E05-Press;;barA;barA;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutNOx-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutOB-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutASV-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out041-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out042-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out045-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out046-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out049-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out050-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutNOx-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutOB-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutASV-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out041-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out042-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out045-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out046-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out049-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out050-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutNOx-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutOB-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutASV-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out041-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out042-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out045-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out046-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out049-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out050-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutNOx-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutOB-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutASV-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out041-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out042-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out045-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out046-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out049-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out050-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutNOx-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutOB-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutASV-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out041-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out042-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out045-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out046-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out049-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out050-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutNOx-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutOB-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutASV-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out041-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out042-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out045-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out046-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out049-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out050-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutNOx-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutOB-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_OutASV-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out041-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out042-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out045-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out046-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out049-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"c_Out050-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutNOx-""1-01""";Tag;C1-E01-Flow;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutOB-""1-01""";Constant;;0.013917;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutASV-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out041-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out042-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out045-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out046-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out049-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out050-""1-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutNOx-""1-02""";Tag;C1_E02-RFlow;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutOB-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutASV-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out041-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out042-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out045-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out046-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out049-""1-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out050-""1-02""";Constant;;0.00187;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutNOx-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutOB-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutASV-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out041-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out042-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out045-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out046-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out049-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out050-""2-01""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutNOx-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutOB-""2-02""";Constant;;0.000236;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutASV-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out041-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out042-""2-02""";Constant;;0.00303;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out045-""2-02""";Constant;;0.005461;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out046-""2-02""";Constant;;0.013137;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out049-""2-02""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out050-""2-02""";Constant;;0.025545;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutNOx-""2-03""";Tag;C2-E03-Flow;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutOB-""2-03""";Constant;;0.000315;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutASV-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out041-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out042-""2-03""";Constant;;0.06285;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out045-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out046-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out049-""2-03""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out050-""2-03""";Constant;;0.000069;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutNOx-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutOB-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutASV-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out041-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out042-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out045-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out046-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out049-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out050-""2-04""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutNOx-""2-05""";Tag;C2_E05-RFlow;; -; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutOB-""2-05""";Constant;;0.000935;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_OutASV-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out041-""2-05""";Constant;;0.074362;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out042-""2-05""";Constant;;0.094101;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out045-""2-05""";Constant;;0.001338;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out046-""2-05""";Constant;;0.003186;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out049-""2-05""";Constant;;0;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Input;Enable;"extr_Out050-""2-05""";Constant;;0.003237;; -;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Output;Enable;;Calc;Perf-GT-1:ShH-N ;NaN;rpm;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Output;Enable;;Calc;Perf-GT-1:ShH-Npct ;NaN;%;%;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Output;Enable;;Calc;Perf-GT-1:ShL-N ;NaN;rpm;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Output;Enable;;Calc;Perf-GT-1:ShL-Npct ;NaN;%;%;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Output;Enable;;Calc;Perf-GT-1:ShP-N ;NaN;rpm;rpm;
Perf-GT-1;Perf Analisys;Perf 4;Performance;;Output;Enable;;Calc;Perf-GT-1:ShP-Npct ;NaN;%;%;
